,Source Account,Date,Structured Timestamp,Tweets Ago,Tweet Text,Tweet Category,Compound,Positive,Neutral,Negative
0,BBC,Wed Aug 01 16:05:18 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=16, tm_min=5, tm_sec=18, tm_wday=2, tm_yday=213, tm_isdst=-1)",1,"RT @BBCSport: The FA is considering putting England forward as a potential host for the 2030 World Cup.
https://t.co/tdHuLU90r4 https://t.c…",Sports,0.0,0.0,1.0,0.0
1,BBC,Wed Aug 01 09:41:30 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=9, tm_min=41, tm_sec=30, tm_wday=2, tm_yday=213, tm_isdst=-1)",2,Former EDL leader Tommy Robinson freed on bail after winning legal challenge against contempt of court finding https://t.co/YekFys62a7,Legal/Criminal,0.4767,0.346,0.506,0.148
2,BBC,Tue Jul 31 21:41:13 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=31, tm_hour=21, tm_min=41, tm_sec=13, tm_wday=1, tm_yday=212, tm_isdst=-1)",3,"Plane with at least 80 on board crashes in Mexican city of Durango, local media report https://t.co/BrNF7LDkq8",Disaster/War,0.0,0.0,1.0,0.0
3,BBC,Tue Jul 31 15:49:55 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=31, tm_hour=15, tm_min=49, tm_sec=55, tm_wday=1, tm_yday=212, tm_isdst=-1)",4,"UK man jailed for 17 years for manslaughter, after woman was splashed with acid and died 11 days later https://t.co/C23RYKyjo6",Legal/Criminal,-0.7783,0.0,0.726,0.274
4,BBC,Mon Jul 30 09:16:49 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=30, tm_hour=9, tm_min=16, tm_sec=49, tm_wday=0, tm_yday=211, tm_isdst=-1)",5,"Doctors and families can agree to allow people in long-term vegetative states to die without legal application, UK… https://t.co/nau6IaaFAe",Legal/Criminal,-0.2192,0.178,0.608,0.214
5,BBC,Sun Jul 29 17:12:57 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=29, tm_hour=17, tm_min=12, tm_sec=57, tm_wday=6, tm_yday=210, tm_isdst=-1)",6,"RT @BBCSport: Geraint Thomas has done it! 👏🏴󠁧󠁢󠁷󠁬󠁳󠁿

He's become the first ever Welshman to win the Tour de France 👉 https://t.co/ZtkRdPtGio…",Sports,0.6239,0.17,0.83,0.0
6,BBC,Sun Jul 29 14:58:52 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=29, tm_hour=14, tm_min=58, tm_sec=52, tm_wday=6, tm_yday=210, tm_isdst=-1)",7,"RT @BBCSport: Lewis Hamilton has won the #HungarianGP for the sixth time. 

His lead in the championship is up to 24 points.

Reaction: htt…",Sports,0.765,0.231,0.769,0.0
7,BBC,Fri Jul 27 05:53:04 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=27, tm_hour=5, tm_min=53, tm_sec=4, tm_wday=4, tm_yday=208, tm_isdst=-1)",8,Five dead and five injured after car and minibus crash on A96 in Moray https://t.co/1jBgjqgX7P,Disaster/War,-0.8658,0.0,0.553,0.447
8,BBC,Fri Jul 27 01:59:48 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=27, tm_hour=1, tm_min=59, tm_sec=48, tm_wday=4, tm_yday=208, tm_isdst=-1)",9,"North Korea has returned the remains of US troops killed during the Korean War, White House confirms https://t.co/rpsPNChksr",Disaster/War,-0.8555,0.0,0.656,0.344
9,BBC,Thu Jul 26 23:04:29 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=26, tm_hour=23, tm_min=4, tm_sec=29, tm_wday=3, tm_yday=207, tm_isdst=-1)",10,"More than 1,800 migrant children in US reunited with family members by a court-ordered deadline, government says https://t.co/pzjlsaBOrN",Disaster/War,0.0,0.0,1.0,0.0
10,BBC,Thu Jul 26 12:17:23 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=26, tm_hour=12, tm_min=17, tm_sec=23, tm_wday=3, tm_yday=207, tm_isdst=-1)",11,Former cricketer Imran Khan claims victory in Pakistan's election amid accusations of vote rigging by rivals https://t.co/r8z5wnYu7z,Politics,-0.3182,0.0,0.874,0.126
11,BBC,Thu Jul 26 09:56:02 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=26, tm_hour=9, tm_min=56, tm_sec=2, tm_wday=3, tm_yday=207, tm_isdst=-1)",12,"BBC agrees to pay Sir Cliff Richard £850,000 within 14 days to cover his legal costs after privacy ruling https://t.co/lP9aHPHNZO",Legal/Criminal,0.2263,0.152,0.783,0.065
12,BBC,Thu Jul 26 06:41:03 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=26, tm_hour=6, tm_min=41, tm_sec=3, tm_wday=3, tm_yday=207, tm_isdst=-1)",13,"Explosion reported close to the US embassy in Beijing, according to multiple eyewitness reports on social media https://t.co/f2RzOOnzre",Other,0.0,0.0,1.0,0.0
13,BBC,Wed Jul 25 23:49:08 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=25, tm_hour=23, tm_min=49, tm_sec=8, tm_wday=2, tm_yday=206, tm_isdst=-1)",14,Conservatives in US Congress start impeachment process in effort to oust Deputy Attorney General Rod Rosenstein https://t.co/hbPIHoRp08,Other,0.0,0.0,1.0,0.0
14,BBC,Wed Jul 25 14:22:52 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=25, tm_hour=14, tm_min=22, tm_sec=52, tm_wday=2, tm_yday=206, tm_isdst=-1)",15,"Scientists believe they've found liquid water on Mars for the first time, a potential game-changer in the search fo… https://t.co/W8UcZKBCjA",Other,0.0,0.0,1.0,0.0
15,BBC,Wed Jul 25 10:21:24 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=25, tm_hour=10, tm_min=21, tm_sec=24, tm_wday=2, tm_yday=206, tm_isdst=-1)",16,Can you own a shape? Kit Kat loses its 16-year battle to trademark a four-fingered wafer bar at top EU court https://t.co/CI8XIU4wxz,Legal/Criminal,-0.4767,0.076,0.717,0.207
16,BBC,Wed Jul 25 06:06:04 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=25, tm_hour=6, tm_min=6, tm_sec=4, tm_wday=2, tm_yday=206, tm_isdst=-1)",17,Suicide attacks in southern Syria kill at least 38 people - Islamic State group says it was behind the violence https://t.co/iWxeypEWIL,Disaster/War,-0.9531,0.0,0.497,0.503
17,BBC,Tue Jul 24 14:53:07 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=24, tm_hour=14, tm_min=53, tm_sec=7, tm_wday=1, tm_yday=205, tm_isdst=-1)",18,DUP MP Ian Paisley suspended from Commons after he failed to declare holidays paid for by Sri Lankan government https://t.co/b3aKthkEfy,Other,-0.5859,0.1,0.654,0.246
18,BBC,Tue Jul 24 14:46:27 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=24, tm_hour=14, tm_min=46, tm_sec=27, tm_wday=1, tm_yday=205, tm_isdst=-1)",19,"At least 74 people killed in wildfires close to Athens, Greek fire brigade official says

https://t.co/hXxldenh2P https://t.co/pv1gvtIsfl",Disaster/War,-0.7845,0.0,0.685,0.315
19,BBC,Tue Jul 24 11:41:03 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=24, tm_hour=11, tm_min=41, tm_sec=3, tm_wday=1, tm_yday=205, tm_isdst=-1)",20,"Israel shoots down Syrian warplane flying over its airspace in southern Golan, Israeli army says https://t.co/1q1iAVx4Wt",Disaster/War,0.0,0.0,1.0,0.0
20,BBC,Tue Jul 24 11:31:53 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=24, tm_hour=11, tm_min=31, tm_sec=53, tm_wday=1, tm_yday=205, tm_isdst=-1)",21,Greek PM Alexis Tsipras declares three-day period of mourning for victims of deadly wildfires in Greece… https://t.co/u28o5XTA4s,Disaster/War,-0.6369,0.0,0.743,0.257
21,BBC,Tue Jul 24 10:54:27 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=24, tm_hour=10, tm_min=54, tm_sec=27, tm_wday=1, tm_yday=205, tm_isdst=-1)",22,"At least 60 people killed in Greece wildfires in the Attica region around Athens, local official says… https://t.co/nsLJ8RKq84",Disaster/War,-0.6705,0.0,0.791,0.209
22,BBC,Tue Jul 24 10:28:15 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=24, tm_hour=10, tm_min=28, tm_sec=15, tm_wday=1, tm_yday=205, tm_isdst=-1)",23,"RT @BBCSport: Race stopped!

The 16th stage of the #TDF2018 has been put on pause due to a protest.

Live: https://t.co/6AsDSFzMjQ https://…",Sports,-0.4926,0.0,0.819,0.181
23,BBC,Tue Jul 24 08:08:46 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=24, tm_hour=8, tm_min=8, tm_sec=46, tm_wday=1, tm_yday=205, tm_isdst=-1)",24,"Hundreds missing and an unknown number dead after dam collapses in Laos, state news agency reports https://t.co/ET8e1BBRUI",Disaster/War,-0.8126,0.057,0.565,0.378
24,BBC,Tue Jul 24 06:55:17 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=24, tm_hour=6, tm_min=55, tm_sec=17, tm_wday=1, tm_yday=205, tm_isdst=-1)",25,"Greece wildfires:

- at least 50 killed
- more than 100 injured
- Greece issues appeal for help
- worst recorded wi… https://t.co/cQYljPSLMd",Disaster/War,-0.8709,0.092,0.513,0.395
25,BBC,Tue Jul 24 06:16:46 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=24, tm_hour=6, tm_min=16, tm_sec=46, tm_wday=1, tm_yday=205, tm_isdst=-1)",26,At least 50 people now reported dead in Greece's worst wildfires in more than a decade https://t.co/0NvP8xdqDA,Disaster/War,-0.8555,0.0,0.625,0.375
26,BBC,Mon Jul 23 05:44:30 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=23, tm_hour=5, tm_min=44, tm_sec=30, tm_wday=0, tm_yday=204, tm_isdst=-1)",27,Three men arrested in London over suspected acid attack on three-year-old boy in Worcester on Saturday https://t.co/1lyDT0owWH,Other,-0.7964,0.0,0.633,0.367
27,BBC,Sun Jul 22 10:24:38 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=22, tm_hour=10, tm_min=24, tm_sec=38, tm_wday=6, tm_yday=203, tm_isdst=-1)",28,"Three-year-old boy seriously injured in suspected ""deliberate"" acid attack in Worcester, England, police say https://t.co/UIMDWhVvOw",Other,-0.8126,0.0,0.539,0.461
28,BBC,Fri Jul 20 21:11:50 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=20, tm_hour=21, tm_min=11, tm_sec=50, tm_wday=4, tm_yday=201, tm_isdst=-1)",29,"Nine of the 17 people who died when a tour boat sank in a Missouri lake were from the same family, the governor of… https://t.co/eiWoSusxIl",Other,-0.5574,0.0,0.859,0.141
29,BBC,Fri Jul 20 16:36:21 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=20, tm_hour=16, tm_min=36, tm_sec=21, tm_wday=4, tm_yday=201, tm_isdst=-1)",30,"Novichok victim Charlie Rowley released from UK hospital, days after partner died following exposure to nerve agent https://t.co/0yVOwGyNys",Other,-0.6908,0.0,0.737,0.263
30,BBC,Fri Jul 20 14:57:32 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=20, tm_hour=14, tm_min=57, tm_sec=32, tm_wday=4, tm_yday=201, tm_isdst=-1)",31,"Two 15-year-old boys, who planned a Columbine-style shooting at a North Yorkshire school, sentenced to 12 years and… https://t.co/LfwZZpoi9q",Other,-0.0258,0.0,0.936,0.064
31,BBC,Fri Jul 20 13:34:59 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=20, tm_hour=13, tm_min=34, tm_sec=59, tm_wday=4, tm_yday=201, tm_isdst=-1)",32,"Several people wounded in knife attack on bus in northern German city of Luebeck, reports say https://t.co/SS7enQBT3h",Other,-0.4767,0.0,0.838,0.162
32,BBC,Fri Jul 20 10:09:12 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=20, tm_hour=10, tm_min=9, tm_sec=12, tm_wday=4, tm_yday=201, tm_isdst=-1)",33,"Major medical records hack uncovered in Singapore, affecting 1.5m people (a third of the population) - government https://t.co/nu4OV6GXcq",Other,0.0,0.0,1.0,0.0
33,BBC,Thu Jul 19 16:24:26 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=19, tm_hour=16, tm_min=24, tm_sec=26, tm_wday=3, tm_yday=200, tm_isdst=-1)",34,"The baby girl who was in the back of an Audi that was carjacked in Birmingham has been found safe and well, and wil… https://t.co/gmtENbXzvE",Other,0.6124,0.179,0.821,0.0
34,BBC,Thu Jul 19 16:05:13 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=19, tm_hour=16, tm_min=5, tm_sec=13, tm_wday=3, tm_yday=200, tm_isdst=-1)",35,"Four-week-old baby girl in the back of an Audi carjacked in Birmingham, say police https://t.co/LFWNZhFOnN",Other,0.0,0.0,1.0,0.0
35,BBC,Thu Jul 19 08:49:00 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=19, tm_hour=8, tm_min=49, tm_sec=0, tm_wday=3, tm_yday=200, tm_isdst=-1)",36,Police 'identify Russian suspects' in Novichok attack on ex-spy Sergei Skripal and his daughter Yulia in Salisbury https://t.co/JZcvjKt9Bm,Other,-0.6705,0.0,0.744,0.256
36,BBC,Wed Jul 18 11:23:03 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=18, tm_hour=11, tm_min=23, tm_sec=3, tm_wday=2, tm_yday=199, tm_isdst=-1)",37,"EU fines Google record 4.34bn euros ($5bn) for using Android operating system to illegally ""cement dominant positio… https://t.co/XnQIu99Eml",Legal/Criminal,0.0,0.0,1.0,0.0
37,BBC,Wed Jul 18 11:00:10 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=18, tm_hour=11, tm_min=0, tm_sec=10, tm_wday=2, tm_yday=199, tm_isdst=-1)",38,RT @BBCSport: Liverpool have agreed a world record fee with Roma for goalkeeper Alisson https://t.co/DaEYQGPqKj #LFC https://t.co/T85ZC9aRFU,Sports,0.2732,0.123,0.877,0.0
38,BBC,Wed Jul 18 09:46:34 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=18, tm_hour=9, tm_min=46, tm_sec=34, tm_wday=2, tm_yday=199, tm_isdst=-1)",39,"BBC's Director of News, Fran Unsworth, says it is 'looking at' appealing the judgment after Sir Cliff Richard wins… https://t.co/bjggtxbcRB",Other,0.0,0.0,1.0,0.0
39,BBC,Wed Jul 18 09:03:11 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=18, tm_hour=9, tm_min=3, tm_sec=11, tm_wday=2, tm_yday=199, tm_isdst=-1)",40,"""I'm choked up. I can't believe it. It's wonderful news."" Sir Cliff Richard says after winning High Court privacy c… https://t.co/m4QUWRwDM0",Legal/Criminal,0.6124,0.261,0.625,0.114
40,BBC,Wed Jul 18 08:56:46 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=18, tm_hour=8, tm_min=56, tm_sec=46, tm_wday=2, tm_yday=199, tm_isdst=-1)",41,"Sir Cliff Richard awarded £210,000 in damages after winning High Court privacy case against BBC. Judge says star is… https://t.co/2Jr4zfF9Dm",Disaster/War,0.4939,0.235,0.654,0.112
41,BBC,Wed Jul 18 08:50:31 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=18, tm_hour=8, tm_min=50, tm_sec=31, tm_wday=2, tm_yday=199, tm_isdst=-1)",42,Sir Cliff Richard has won his High Court privacy case against the BBC over its coverage of a police raid on his home https://t.co/jXb9g43ADM,Legal/Criminal,0.5719,0.144,0.856,0.0
42,BBC,Wed Jul 18 07:06:29 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=18, tm_hour=7, tm_min=6, tm_sec=29, tm_wday=2, tm_yday=199, tm_isdst=-1)",43,"Elon Musk apologises to British cave rescue diver in Thailand he called ""pedo guy"" for ridiculing his mini-submarine https://t.co/fjJkSwsmFg",Other,0.3182,0.213,0.669,0.117
43,BBC,Tue Jul 17 19:12:50 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=17, tm_hour=19, tm_min=12, tm_sec=50, tm_wday=1, tm_yday=198, tm_isdst=-1)",44,President Donald Trump says he accepts US intelligence agencies' conclusion that Russia interfered in the 2016 elec… https://t.co/1Q1gfcJXc2,Other,0.6597,0.252,0.748,0.0
44,BBC,Tue Jul 17 17:50:20 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=17, tm_hour=17, tm_min=50, tm_sec=20, tm_wday=1, tm_yday=198, tm_isdst=-1)",45,"UK government narrowly wins key Brexit vote, rejecting call to stay in a customs union in ""no-deal"" scenario https://t.co/HYquaTYKv6",Politics,0.1779,0.163,0.705,0.132
45,BBC,Tue Jul 17 08:33:15 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=17, tm_hour=8, tm_min=33, tm_sec=15, tm_wday=1, tm_yday=198, tm_isdst=-1)",46,"Unemployment fell by 12,000 in the three months to May to 1.41 million, official figures show https://t.co/txyZzQ4SZD",Other,-0.4404,0.0,0.847,0.153
46,BBC,Tue Jul 17 06:17:56 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=17, tm_hour=6, tm_min=17, tm_sec=56, tm_wday=1, tm_yday=198, tm_isdst=-1)",47,Brexit campaign group Vote Leave is fined and referred to police for breaking electoral law https://t.co/1jWE9x7lKd,Politics,-0.0516,0.0,0.926,0.074
47,BBC,Mon Jul 16 21:08:29 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=16, tm_hour=21, tm_min=8, tm_sec=29, tm_wday=0, tm_yday=197, tm_isdst=-1)",48,UK government avoids defeat - by just three votes - on its Customs Bill after agreeing to Brexiteers' amendment https://t.co/BttpCnYbBC,Politics,-0.3182,0.109,0.679,0.213
48,BBC,Mon Jul 16 14:19:40 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=16, tm_hour=14, tm_min=19, tm_sec=40, tm_wday=0, tm_yday=197, tm_isdst=-1)",49,"Victorious French World Cup team to receive their country's highest accolade, the Légion d'Honneur https://t.co/dbzCE4xgxd",Other,0.0,0.0,1.0,0.0
49,BBC,Mon Jul 16 11:20:02 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=16, tm_hour=11, tm_min=20, tm_sec=2, tm_wday=0, tm_yday=197, tm_isdst=-1)",50,"""It's great to be with you""

US President Donald Trump shakes hands with Russian President Vladimir Putin ahead of… https://t.co/k1OMUo03Zy",Other,0.6249,0.177,0.823,0.0
50,BBC,Mon Jul 16 11:15:14 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=16, tm_hour=11, tm_min=15, tm_sec=14, tm_wday=0, tm_yday=197, tm_isdst=-1)",51,"Donald Trump says he expects to have ""extraordinary relationship"" with Vladimir Putin as they begin first summit https://t.co/vcJdgUan5q",Other,0.0,0.0,1.0,0.0
51,BBC,Sun Jul 15 16:54:13 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=15, tm_hour=16, tm_min=54, tm_sec=13, tm_wday=6, tm_yday=196, tm_isdst=-1)",52,"RT @BBCSport: FRANCE ARE THE WORLD CHAMPIONS!

It’s ended #FRA 4-2 #CRO to give the French their second #WorldCup triumph.

Allez les bleus…",Sports,0.8188,0.264,0.736,0.0
52,BBC,Sun Jul 15 15:33:53 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=15, tm_hour=15, tm_min=33, tm_sec=53, tm_wday=6, tm_yday=196, tm_isdst=-1)",53,"RT @5liveSport: Novak Djokovic has done it! 👑

He beats Kevin Anderson in straight sets to win his fourth #Wimbledon title 👏👏

🏆🏆🏆🏆

Reacti…",Sports,0.7177,0.222,0.778,0.0
53,BBC,Sun Jul 15 09:03:52 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=15, tm_hour=9, tm_min=3, tm_sec=52, tm_wday=6, tm_yday=196, tm_isdst=-1)",54,"UK Prime Minister Theresa May says Donald Trump told her to ""sue the EU"" https://t.co/ua2BkVnhgF https://t.co/sjan2qwTCi",Other,0.0,0.0,1.0,0.0
54,BBC,Sat Jul 14 16:23:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=14, tm_hour=16, tm_min=23, tm_sec=5, tm_wday=5, tm_yday=195, tm_isdst=-1)",55,"RT @BBCSport: Angelique Kerber is the #wimbledon champion! 👏

The German beats Serena Williams to lift the trophy for the first time! 🙌
 
L…",Sports,0.6688,0.176,0.824,0.0
55,BBC,Sat Jul 14 15:52:16 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=14, tm_hour=15, tm_min=52, tm_sec=16, tm_wday=5, tm_yday=195, tm_isdst=-1)",56,"RT @BBCSport: FT Belgium 2-0 England

England leave Russia with their heads held high and their joint-best #worldcup finish since '66.

Bel…",Sports,-0.0516,0.0,0.946,0.054
56,BBC,Sat Jul 14 14:34:06 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=14, tm_hour=14, tm_min=34, tm_sec=6, tm_wday=5, tm_yday=195, tm_isdst=-1)",57,"RT @BBCSport: He's done it! 🙌 

WHAT A MATCH! 🔥 

Novak Djokovic is through to his fifth #Wimbledon final! 

Nadal 4-6 6-3 6-7 (9-11) 6-3 8…",Sports,0.0,0.0,1.0,0.0
57,BBC,Fri Jul 13 18:47:11 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=18, tm_min=47, tm_sec=11, tm_wday=4, tm_yday=194, tm_isdst=-1)",58,"RT @BBCSport: IT'S OVER!

Game, set, match: Kevin Anderson ✅

After six hours 35 minutes, he's beaten John Isner 7-6 6-7 6-7 6-4 26-24.

📺…",Sports,-0.4753,0.0,0.881,0.119
58,BBC,Fri Jul 13 16:46:13 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=16, tm_min=46, tm_sec=13, tm_wday=4, tm_yday=194, tm_isdst=-1)",59,Former PM Nawaz Sharif arrested on return to Pakistan as elsewhere scores die in blasts targeting election rallies https://t.co/ZNtKUxtCWn,Politics,-0.7906,0.0,0.708,0.292
59,BBC,Fri Jul 13 16:15:40 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=16, tm_min=15, tm_sec=40, tm_wday=4, tm_yday=194, tm_isdst=-1)",60,"Police say Novichok that poisoned couple in Amesbury, Wiltshire, came from small bottle found in one victim's house https://t.co/OJekuAbuYz",Other,-0.4939,0.0,0.849,0.151
60,BBC,Fri Jul 13 16:11:16 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=16, tm_min=11, tm_sec=16, tm_wday=4, tm_yday=194, tm_isdst=-1)",61,"12 Russian intelligence officers indicted for hacking Democrat emails during 2016 election, US authorities announce https://t.co/GMJNfLiBQO",Politics,0.4767,0.171,0.829,0.0
61,BBC,Fri Jul 13 16:06:19 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=16, tm_min=6, tm_sec=19, tm_wday=4, tm_yday=194, tm_isdst=-1)",62,"Queen Elizabeth II meets US President Donald Trump at Windsor Castle 

https://t.co/3Q606Y04yc #TrumpVisitUK https://t.co/VRXtDD1PP8",Other,0.0,0.0,1.0,0.0
62,BBC,Fri Jul 13 13:34:39 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=13, tm_min=34, tm_sec=39, tm_wday=4, tm_yday=194, tm_isdst=-1)",63,"The US/UK relationship is now the ""highest level of special"" - President Trump tells Chequers press conference… https://t.co/Nei7esrAum",Other,0.4019,0.144,0.856,0.0
63,BBC,Fri Jul 13 13:28:08 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=13, tm_min=28, tm_sec=8, tm_wday=4, tm_yday=194, tm_isdst=-1)",64,"""Boris Johnson I think would be a great prime minister""

I also said this ""incredible woman"" Theresa May is doing a… https://t.co/s6qNLdA5yO",Other,0.6249,0.186,0.814,0.0
64,BBC,Fri Jul 13 13:15:37 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=13, tm_min=15, tm_sec=37, tm_wday=4, tm_yday=194, tm_isdst=-1)",65,"""I didn't criticise the prime minister"" in Sun interview - President Trump calls accusations ""fake news"" 

Latest… https://t.co/H6HCBDhp6Y",Other,-0.4577,0.11,0.642,0.248
65,BBC,Fri Jul 13 13:09:28 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=13, tm_min=9, tm_sec=28, tm_wday=4, tm_yday=194, tm_isdst=-1)",66,"""Whatever you do is ok with us, just make sure we can trade together that's all that matters"" - President Trump on… https://t.co/KN9sbpEvnM",Other,0.5574,0.228,0.772,0.0
66,BBC,Fri Jul 13 09:26:16 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=13, tm_hour=9, tm_min=26, tm_sec=16, tm_wday=4, tm_yday=194, tm_isdst=-1)",67,"RT @BBCSport: Chelsea have confirmed the sacking of manager Antonio Conte.

#bbcfootball https://t.co/zVCdvvNKka",Sports,0.0,0.0,1.0,0.0
67,BBC,Thu Jul 12 15:10:13 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=12, tm_hour=15, tm_min=10, tm_sec=13, tm_wday=3, tm_yday=193, tm_isdst=-1)",68,"RT @BBCSport: Look who's back! 😍

Serena Williams returns to familiar territory as she reaches her tenth #Wimbledon final!

Reaction 📲 http…",Sports,0.1984,0.086,0.914,0.0
68,BBC,Thu Jul 12 14:51:23 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=12, tm_hour=14, tm_min=51, tm_sec=23, tm_wday=3, tm_yday=193, tm_isdst=-1)",69,"RT @BBCSport: Chelsea are set to announce the departure of manager Antonio Conte after two years in charge.

More here: https://t.co/2AvV7Z…",Sports,0.0,0.0,1.0,0.0
69,BBC,Thu Jul 12 13:18:24 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=12, tm_hour=13, tm_min=18, tm_sec=24, tm_wday=3, tm_yday=193, tm_isdst=-1)",70,"RT @BBCSport: She's made it to the final! 🙌

Angelique Kerber has beaten Jelena Ostapenko in the first women's semi-final of the day. 

📲 h…",Sports,-0.4753,0.0,0.877,0.123
70,BBC,Thu Jul 12 13:07:51 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=12, tm_hour=13, tm_min=7, tm_sec=51, tm_wday=3, tm_yday=193, tm_isdst=-1)",71,"Donald Trump arrives in UK for two-day working trip; his first time in the country as US president 

Follow… https://t.co/LYywzQUv3H",Other,0.0,0.0,1.0,0.0
71,BBC,Thu Jul 12 11:31:29 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=12, tm_hour=11, tm_min=31, tm_sec=29, tm_wday=3, tm_yday=193, tm_isdst=-1)",72,Proposed deal for Rupert Murdoch's 21st Century Fox to buy Sky approved by UK government https://t.co/9ccLlahx8A,Other,0.4215,0.157,0.843,0.0
